State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Kentucky,11/8/2014,"3,392",11/1/2014,"21,113","1,784,260",1.18,,,
Kentucky,11/15/2014,"3,364",11/8/2014,"21,221","1,784,260",1.19,,,
Kentucky,11/22/2014,"4,340",11/15/2014,"21,202","1,784,260",1.19,,,
Kentucky,11/29/2014,"4,485",11/22/2014,"21,012","1,784,260",1.18,,,
Kentucky,12/6/2014,"4,351",11/29/2014,"24,395","1,784,260",1.37,,,
Kentucky,12/13/2014,"3,460",12/6/2014,"24,311","1,784,260",1.36,,,
Kentucky,12/20/2014,"7,611",12/13/2014,"24,715","1,784,260",1.39,,,
Kentucky,12/27/2014,"8,360",12/20/2014,"22,678","1,784,260",1.27,,,
Kentucky,1/3/2015,"7,880",12/27/2014,"28,893","1,784,260",1.62,,,
Kentucky,1/10/2015,"7,175",1/3/2015,"34,152","1,791,409",1.91,,,
Kentucky,1/17/2015,"4,416",1/10/2015,"31,598","1,791,409",1.76,,,
Kentucky,1/24/2015,"3,429",1/17/2015,"30,826","1,791,409",1.72,,,
Kentucky,1/31/2015,"3,178",1/24/2015,"29,840","1,791,409",1.67,,,
Kentucky,2/7/2015,"4,220",1/31/2015,"30,599","1,791,409",1.71,,,
Kentucky,2/14/2015,"3,186",2/7/2015,"29,035","1,791,409",1.62,,,
Kentucky,2/21/2015,"6,112",2/14/2015,"29,851","1,791,409",1.67,,,
Kentucky,2/28/2015,"5,841",2/21/2015,"29,999","1,791,409",1.67,,,
Kentucky,3/7/2015,"4,138",2/28/2015,"31,818","1,791,409",1.78,,,
Kentucky,3/14/2015,"3,092",3/7/2015,"33,052","1,791,409",1.85,,,
Kentucky,3/21/2015,"2,860",3/14/2015,"32,694","1,791,409",1.83,,,
Kentucky,3/28/2015,"2,420",3/21/2015,"27,640","1,791,409",1.54,,,
Kentucky,4/4/2015,"2,822",3/28/2015,"26,653","1,791,409",1.49,,,
Kentucky,4/11/2015,"6,293",4/4/2015,"24,752","1,799,176",1.38,,,
